m,L,b,u_max,theta0,theta_dot0,kE,k1,k2,cost,success,settling_time,upright_error,control_effort,kE_hit_min,kE_hit_max,k1_hit_min,k1_hit_max,k2_hit_min,k2_hit_max,hit_grid_edge
1.0442812884142043,1.0932172601697323,0.07839004239283741,6.989594285412908,0.9790124832449649,-1.9456565532879213,2.5500000000000003,479.609375,162.3125,45.687459448762645,1,1.3710696820246435,4.171290736872793,26.034823980100732,0,0,0,0,0,0,0
1.0815498084283919,1.09577349002934,0.10276010901080201,7.55593523205922,0.958165337443142,1.4524672207037472,1.3250000000000002,194.84375,66.125,70.52848242041065,1,2.0240079256978443,6.294820364532585,55.562708493869636,0,0,0,0,0,0,0
1.2373983764073566,0.7343995239479165,0.013521551638465225,7.70286563105691,1.9673608326990442,0.19334673833949978,1.3250000000000002,479.609375,130.25,36.66560920209217,1,1.3879343593668718,3.406175298900479,12.159218537205048,0,0,0,0,0,0,0
1.0069243383255868,0.9584955561033529,0.18700137016996254,9.574605565975137,-2.5334725926746815,-1.9964319136743782,0.1,574.53125,162.3125,1.0177720317850083,1,0.43963326023610066,0.05468675066152571,0.31271264933650567,1,0,0,1,0,0,1
1.3596959854212585,1.0284911451702028,0.15273004796038522,8.493542136076856,0.06426979270645461,1.1173586895911498,1.3250000000000002,289.765625,98.1875,108.84380809877365,1,2.5279741671292433,9.574524939461945,105.70584537024948,0,0,0,0,0,0,0
1.3816207379995464,1.3260661681988353,0.02338875604944999,5.019436869405488,-1.9712717918887104,-1.3588695972550515,1.3250000000000002,99.921875,34.0625,53.94386465865822,1,2.1951532306313353,4.972860708973696,20.20104338289931,0,0,0,0,0,0,0
0.9635177008493672,1.3798336092307708,0.04861829043144237,3.6673637249228728,2.1728067408961937,-1.4377081012526047,7.45,99.921875,34.0625,47.69412876990162,1,1.7503271104454314,4.543148567990586,5.123159795503315,0,1,0,0,0,0,1
1.5262500547333127,0.9683119682175685,0.16824673395037568,4.722558462869533,-0.6671386494128244,-1.3742320615554777,1.3250000000000002,384.6875,130.25,129.20874496064454,1,3.0492124643150516,12.125424504004567,49.052874562838205,0,0,0,0,0,0,0
0.7709496368362543,0.8982367607356684,0.1787664807139756,5.227088060117334,1.1498519585552902,0.044323660854378666,6.225,574.53125,162.3125,45.1532486868254,1,1.4007724905627539,4.219157418666633,15.609020095963217,0,0,0,1,0,0,1
1.4139802502867473,1.2477733040151793,0.15613947686759447,4.302842634228262,1.214140187881089,1.7042910368730522,1.3250000000000002,99.921875,34.0625,119.18210117342264,1,3.8304403651775973,11.118253149618706,41.6912931205797,0,0,0,0,0,0,0
1.3401190578433515,1.4922588688596239,0.03933747526864731,6.042300897780933,-1.8825735825749672,-1.3106875767351864,1.3250000000000002,479.609375,194.375,58.97486774747287,1,2.2987784284453507,5.359417467556528,30.819146434622326,0,0,0,0,0,1,1
1.2286415672568012,0.7497358590650776,0.14407623328222016,7.076912050094884,2.717928413689882,-1.8418993817969858,6.225,574.53125,162.3125,35.66268777567997,1,1.548701936200915,3.4016673155976878,0.9731268350218064,0,0,0,1,0,0,1
1.2265500872698496,1.3483262745530857,0.13470445439704742,7.009926194126085,2.9896500771816132,0.7711610931039918,0.1,479.609375,98.1875,0.4980103393992902,1,0.10570419904440188,0.0021844992371865064,3.7046114798302323,1,0,0,0,0,0,1
1.0495203731481142,0.6992953793750829,0.017711674652255784,7.22553350080736,-0.25549288301133455,1.9507024755208064,1.3250000000000002,479.609375,130.25,34.95951615408519,1,1.1057794300455455,3.169521490557519,21.58521818464458,0,0,0,0,0,0,0
1.9152401791106053,1.0233396291407426,0.013142187485808799,4.548470225249191,2.252003120310282,-1.6617651917773264,1.3250000000000002,99.921875,34.0625,41.360871490543445,1,1.5496310245209326,3.922036370993711,5.908767560854031,0,0,0,0,0,0,0
1.0615614243164617,1.2719356181922665,0.13422862070011296,7.673238692325263,-0.41624347665503647,1.9890742719406527,6.225,99.921875,34.0625,57.82678924677497,1,1.6455597407650586,4.9231044147483445,69.5018535852647,0,0,0,0,0,0,0
1.8856008169038971,1.1928181311243269,0.014586955245856494,6.994030443449898,-0.17266760672717352,1.396075022329149,1.3250000000000002,99.921875,34.0625,182.4711239569839,1,4.088250789385497,16.507534860912163,133.07524558476774,0,0,0,0,0,0,0
1.7094972637362431,1.4855233061759252,0.13647994829364216,7.76708405460819,-2.650787959530702,-0.764430875885012,7.45,194.84375,98.1875,3.1711459559178774,1,0.6079762008463114,0.07170340854742621,18.461356695973038,0,1,0,0,0,0,1
0.8336773170078426,1.0185799708829537,0.015930794389281935,6.619517678122004,-2.6004822959174714,-0.17884209042958066,2.5500000000000003,99.921875,34.0625,42.14572273538208,1,1.86388338065706,4.009908069687774,1.827586578472796,0,0,0,0,0,0,0
0.5710872281952066,1.0182221775395868,0.07497171267425884,3.829428186511424,2.775428677678267,0.378006187648674,7.45,194.84375,66.125,0.9348944735978495,1,0.3682250498863874,0.034424119020742175,2.2242823350404044,0,1,0,0,0,0,1
1.8547577163722906,0.5676782623616331,0.13454616282007284,5.780357647833893,1.1148116011474904,-1.8413677795815415,2.5500000000000003,384.6875,98.1875,35.361116002081346,1,1.127394635848866,3.2551176519640523,16.82544846591956,0,0,0,0,0,0,0
1.3705585628235122,1.0268520358194455,0.17299233175739326,7.878083302485491,-0.14712178881341664,1.2667849144931238,1.3250000000000002,194.84375,66.125,109.32889448097058,1,2.5823638471363286,9.74833882162975,92.63142417536743,0,0,0,0,0,0,0
1.8415674026583608,1.0207209501819197,0.13528082789265958,7.3535915050083815,0.4073897329589684,0.09813879761901267,1.3250000000000002,194.84375,66.125,137.61251965509615,1,2.7503680355494406,12.403136051655649,108.30791102990207,0,0,0,0,0,0,0
1.0711022678227144,1.2238058509120044,0.06443786524919573,9.721791651156867,1.510142438076036,-0.16720803027147912,5.0,99.921875,34.0625,50.49804677769901,1,1.5839633040407932,4.46485849191148,42.65498554543418,0,0,0,0,0,0,0
1.8584064150354682,0.5772267932117432,0.05451395118372755,6.974803857969064,2.727080917862276,-1.6602128522448938,6.225,289.765625,66.125,31.270556977390065,1,1.3993402435768825,2.9837394145188525,0.33822588624656563,0,0,0,0,0,0,0
1.6788984628137396,1.0511719558003152,0.04877763939068765,4.675625651823425,-1.139203085433107,-0.4393839553393435,1.3250000000000002,99.921875,34.0625,110.7607229090723,1,3.0104471252756726,10.355413968722239,41.96136096574241,0,0,0,0,0,0,0
1.128294631745483,1.4151353037895023,0.10362330405447849,8.69702563097034,-0.802144150027531,0.2783725191112083,2.5500000000000003,479.609375,194.375,72.79167531249385,1,1.8548160907306555,6.203066089961702,89.06198322146182,0,0,0,0,0,1,1
1.9964581285778975,1.3547879489264973,0.043537279867187896,9.84116330367217,-0.5743523747267507,1.7562876593662233,1.3250000000000002,99.921875,34.0625,126.91911273590608,1,2.99503394598153,10.685606252369993,170.68016266224612,0,0,0,0,0,0,0
0.6284737507154365,0.7368105065960997,0.16025489304127938,6.657296288514942,-2.550164951680153,-0.2674922390541048,6.225,574.53125,162.3125,35.90878721167391,1,1.594870462294549,3.4047494174470825,2.6642257490852947,0,0,0,1,0,0,1
0.5166904918463994,1.218910653767701,0.06622543823019904,9.464709308960211,-2.4829591719718094,0.6657465604417703,3.7750000000000004,99.921875,34.0625,45.25755948931052,1,1.7957253147613772,4.3203212904392485,2.586212701566582,0,0,0,0,0,0,0
1.8794035810652827,0.5716226068065144,0.18461627080043774,2.285972487777939,-2.5919911860532716,-1.4971918558090866,6.225,194.84375,66.125,1.3530905884024687,1,0.48083814331870744,0.061391069616519585,2.5834174891856527,0,0,0,0,0,0,0
1.5981473583918735,1.400203662731835,0.1498577908863955,9.071484382320527,-1.7124443787439028,0.9402778999247219,5.0,99.921875,34.0625,54.14512071287925,1,1.7092524897972006,4.75577559632263,48.78112259855751,0,0,0,0,0,0,0
0.880120516155954,1.0275388356464257,0.15219731175008747,7.078088500327776,-1.8587394426701156,-1.8169212043105682,6.225,574.53125,194.375,7.310512394195156,1,0.8541791119402434,0.44416220942824186,20.14711187972494,0,0,0,1,0,1,1
